,UCOR,CUMCO,term,sigma,scale,id
24,0.00349418216921,0.136321050916,60,0.54846501,1.55103037,2
25,0.0033011607804,0.136321050916,60,0.54846501,1.55103037,2
26,0.00311634333464,0.136321050916,60,0.54846501,1.55103037,2
27,0.00294013313705,0.136321050916,60,0.54846501,1.55103037,2
28,0.0027726986853,0.136321050916,60,0.54846501,1.55103037,2
29,0.00261403448383,0.136321050916,60,0.54846501,1.55103037,2
30,0.00246400803286,0.136321050916,60,0.54846501,1.55103037,2
31,0.00232239602485,0.136321050916,60,0.54846501,1.55103037,2
32,0.00218891212797,0.136321050916,60,0.54846501,1.55103037,2
33,0.00206322821921,0.136321050916,60,0.54846501,1.55103037,2
34,0.00194499052244,0.136321050916,60,0.54846501,1.55103037,2
35,0.0018338317875,0.136321050916,60,0.54846501,1.55103037,2
36,0.00172938039743,0.136321050916,60,0.54846501,1.55103037,2
37,0.00163126709535,0.136321050916,60,0.54846501,1.55103037,2
38,0.00153912987122,0.136321050916,60,0.54846501,1.55103037,2
39,0.00145261742956,0.136321050916,60,0.54846501,1.55103037,2
40,0.00137139156674,0.136321050916,60,0.54846501,1.55103037,2
41,0.00129512871443,0.136321050916,60,0.54846501,1.55103037,2
42,0.00122352084881,0.136321050916,60,0.54846501,1.55103037,2
43,0.00115627592152,0.136321050916,60,0.54846501,1.55103037,2
44,0.00109311793329,0.136321050916,60,0.54846501,1.55103037,2
45,0.00103378674459,0.136321050916,60,0.54846501,1.55103037,2
46,0.000978037696081,0.136321050916,60,0.54846501,1.55103037,2
47,0.000925641095412,0.136321050916,60,0.54846501,1.55103037,2
48,0.000876381613628,0.136321050916,60,0.54846501,1.55103037,2
49,0.000830057624512,0.136321050916,60,0.54846501,1.55103037,2
50,0.000786480512086,0.136321050916,60,0.54846501,1.55103037,2
51,0.000745473965348,0.136321050916,60,0.54846501,1.55103037,2
52,0.000706873274443,0.136321050916,60,0.54846501,1.55103037,2
53,0.000670524638674,0.136321050916,60,0.54846501,1.55103037,2
54,0.000636284493856,0.136321050916,60,0.54846501,1.55103037,2
55,0.000604018864202,0.136321050916,60,0.54846501,1.55103037,2
56,0.000573602742195,0.136321050916,60,0.54846501,1.55103037,2
57,0.000544919498564,0.136321050916,60,0.54846501,1.55103037,2
58,0.00051786032344,0.136321050916,60,0.54846501,1.55103037,2
59,0.000492323699016,0.136321050916,60,0.54846501,1.55103037,2
0,0.0,0.142579715411,60,0.55146501,1.55103037,3
1,0.0,0.142579715411,60,0.55146501,1.55103037,3
2,0.0,0.142579715411,60,0.55146501,1.55103037,3
3,0.0,0.142579715411,60,0.55146501,1.55103037,3
4,3.36784913231e-10,0.142579715411,60,0.55146501,1.55103037,3
5,1.07642061708e-05,0.142579715411,60,0.55146501,1.55103037,3
6,0.000179576998632,0.142579715411,60,0.55146501,1.55103037,3
7,0.000708271000179,0.142579715411,60,0.55146501,1.55103037,3
8,0.00157447536039,0.142579715411,60,0.55146501,1.55103037,3
9,0.0026100111629,0.142579715411,60,0.55146501,1.55103037,3
10,0.00364309435794,0.142579715411,60,0.55146501,1.55103037,3
11,0.00455642574783,0.142579715411,60,0.55146501,1.55103037,3
12,0.00529044401717,0.142579715411,60,0.55146501,1.55103037,3
13,0.00582816198653,0.142579715411,60,0.55146501,1.55103037,3
14,0.00617863848111,0.142579715411,60,0.55146501,1.55103037,3
15,0.00636434138382,0.142579715411,60,0.55146501,1.55103037,3
16,0.00641287125405,0.142579715411,60,0.55146501,1.55103037,3
17,0.00635209526261,0.142579715411,60,0.55146501,1.55103037,3
18,0.00620759397137,0.142579715411,60,0.55146501,1.55103037,3
19,0.00600154794792,0.142579715411,60,0.55146501,1.55103037,3
20,0.00575245941529,0.142579715411,60,0.55146501,1.55103037,3
21,0.00547532059872,0.142579715411,60,0.55146501,1.55103037,3
22,0.00518199260266,0.142579715411,60,0.55146501,1.55103037,3
23,0.00488165823465,0.142579715411,60,0.55146501,1.55103037,3
24,0.00458127439282,0.142579715411,60,0.55146501,1.55103037,3
25,0.00428598705817,0.142579715411,60,0.55146501,1.55103037,3
26,0.00399949362075,0.142579715411,60,0.55146501,1.55103037,3
27,0.00372434927083,0.142579715411,60,0.55146501,1.55103037,3
28,0.00346222038424,0.142579715411,60,0.55146501,1.55103037,3
29,0.00321409065254,0.142579715411,60,0.55146501,1.55103037,3
30,0.00298042663392,0.142579715411,60,0.55146501,1.55103037,3
31,0.00276130931779,0.142579715411,60,0.55146501,1.55103037,3
32,0.00255653772374,0.142579715411,60,0.55146501,1.55103037,3
33,0.00236570978819,0.142579715411,60,0.55146501,1.55103037,3
34,0.00218828499107,0.142579715411,60,0.55146501,1.55103037,3
35,0.00202363242091,0.142579715411,60,0.55146501,1.55103037,3
36,0.00187106730768,0.142579715411,60,0.55146501,1.55103037,3
37,0.0017298784772,0.142579715411,60,0.55146501,1.55103037,3
38,0.00159934869982,0.142579715411,60,0.55146501,1.55103037,3
39,0.00147876950808,0.142579715411,60,0.55146501,1.55103037,3
40,0.00136745173413,0.142579715411,60,0.55146501,1.55103037,3
41,0.00126473275571,0.142579715411,60,0.55146501,1.55103037,3
42,0.0011699812292,0.142579715411,60,0.55146501,1.55103037,3
43,0.00108259992041,0.142579715411,60,0.55146501,1.55103037,3
44,0.00100202711012,0.142579715411,60,0.55146501,1.55103037,3
45,0.000927736945741,0.142579715411,60,0.55146501,1.55103037,3
46,0.000859239026877,0.142579715411,60,0.55146501,1.55103037,3
47,0.000796077446665,0.142579715411,60,0.55146501,1.55103037,3
48,0.000737829459198,0.142579715411,60,0.55146501,1.55103037,3
49,0.000684103902723,0.142579715411,60,0.55146501,1.55103037,3
50,0.000634539476684,0.142579715411,60,0.55146501,1.55103037,3
51,0.00058880294599,0.142579715411,60,0.55146501,1.55103037,3
52,0.000546587326728,0.142579715411,60,0.55146501,1.55103037,3
53,0.000507610092703,0.142579715411,60,0.55146501,1.55103037,3
54,0.000471611430771,0.142579715411,60,0.55146501,1.55103037,3
55,0.000438352564162,0.142579715411,60,0.55146501,1.55103037,3
56,0.000407614156321,0.142579715411,60,0.55146501,1.55103037,3
57,0.000379194802753,0.142579715411,60,0.55146501,1.55103037,3
58,0.000352909614597,0.142579715411,60,0.55146501,1.55103037,3
59,0.000328588894845,0.142579715411,60,0.55146501,1.55103037,3
0,0.0,0.140338897584,60,0.55546501,1.55103037,4
1,0.0,0.140338897584,60,0.55546501,1.55103037,4
2,0.0,0.140338897584,60,0.55546501,1.55103037,4
3,4.63806207338e-37,0.140338897584,60,0.55546501,1.55103037,4
4,8.53060930012e-06,0.140338897584,60,0.55546501,1.55103037,4
5,0.000204283156766,0.140338897584,60,0.55546501,1.55103037,4
6,0.000807547717283,0.140338897584,60,0.55546501,1.55103037,4
7,0.0017239375036,0.140338897584,60,0.55546501,1.55103037,4
8,0.00274220592633,0.140338897584,60,0.55546501,1.55103037,4
9,0.00369688285474,0.140338897584,60,0.55546501,1.55103037,4
10,0.00449764239537,0.140338897584,60,0.55546501,1.55103037,4
11,0.00511169723711,0.140338897584,60,0.55546501,1.55103037,4
12,0.0055408955374,0.140338897584,60,0.55546501,1.55103037,4
13,0.00580460522376,0.140338897584,60,0.55546501,1.55103037,4
14,0.00592904624978,0.140338897584,60,0.55546501,1.55103037,4
15,0.00594133691738,0.140338897584,60,0.55546501,1.55103037,4
16,0.00586651989819,0.140338897584,60,0.55546501,1.55103037,4
17,0.00572632434143,0.140338897584,60,0.55546501,1.55103037,4
18,0.00553887403387,0.140338897584,60,0.55546501,1.55103037,4
19,0.00531887124793,0.140338897584,60,0.55546501,1.55103037,4
20,0.00507798910082,0.140338897584,60,0.55546501,1.55103037,4
21,0.0048253275989,0.140338897584,60,0.55546501,1.55103037,4
22,0.00456785960959,0.140338897584,60,0.55546501,1.55103037,4
23,0.00431083301232,0.140338897584,60,0.55546501,1.55103037,4
