,UCOR,CUMCO,term,sigma,scale,id
14,0.00448748184321,0.0836404625223,36,0.56046501,1.55103037,5
15,0.0041615745064,0.0836404625223,36,0.56046501,1.55103037,5
16,0.00382349855573,0.0836404625223,36,0.56046501,1.55103037,5
17,0.00348687985326,0.0836404625223,36,0.56046501,1.55103037,5
18,0.00316107885533,0.0836404625223,36,0.56046501,1.55103037,5
19,0.0028521547834,0.0836404625223,36,0.56046501,1.55103037,5
20,0.00256369203188,0.0836404625223,36,0.56046501,1.55103037,5
21,0.00229747270324,0.0836404625223,36,0.56046501,1.55103037,5
22,0.00205400472548,0.0836404625223,36,0.56046501,1.55103037,5
23,0.00183292549956,0.0836404625223,36,0.56046501,1.55103037,5
24,0.00163330357584,0.0836404625223,36,0.56046501,1.55103037,5
25,0.00145385957413,0.0836404625223,36,0.56046501,1.55103037,5
26,0.00129312470449,0.0836404625223,36,0.56046501,1.55103037,5
27,0.00114955199409,0.0836404625223,36,0.56046501,1.55103037,5
28,0.001021592248,0.0836404625223,36,0.56046501,1.55103037,5
29,0.00090774410004,0.0836404625223,36,0.56046501,1.55103037,5
30,0.00080658530511,0.0836404625223,36,0.56046501,1.55103037,5
31,0.000716790661839,0.0836404625223,36,0.56046501,1.55103037,5
32,0.000637140577872,0.0836404625223,36,0.56046501,1.55103037,5
33,0.000566523231813,0.0836404625223,36,0.56046501,1.55103037,5
34,0.000503932483365,0.0836404625223,36,0.56046501,1.55103037,5
35,0.000448463080795,0.0836404625223,36,0.56046501,1.55103037,5
0,0.0,0.0855693696958,36,0.56646501,1.55103037,6
1,0.0,0.0855693696958,36,0.56646501,1.55103037,6
2,5.13650219997e-06,0.0855693696958,36,0.56646501,1.55103037,6
3,0.000503313065687,0.0855693696958,36,0.56646501,1.55103037,6
4,0.00217529252311,0.0855693696958,36,0.56646501,1.55103037,6
5,0.00418997991502,0.0855693696958,36,0.56646501,1.55103037,6
6,0.00575128432344,0.0855693696958,36,0.56646501,1.55103037,6
7,0.00663383866679,0.0855693696958,36,0.56646501,1.55103037,6
8,0.00692288986869,0.0855693696958,36,0.56646501,1.55103037,6
9,0.00679074458247,0.0855693696958,36,0.56646501,1.55103037,6
10,0.00639864069531,0.0855693696958,36,0.56646501,1.55103037,6
11,0.00586869349882,0.0855693696958,36,0.56646501,1.55103037,6
12,0.00528393937211,0.0855693696958,36,0.56646501,1.55103037,6
13,0.00469665667247,0.0855693696958,36,0.56646501,1.55103037,6
14,0.00413732878044,0.0855693696958,36,0.56646501,1.55103037,6
15,0.00362192688957,0.0855693696958,36,0.56646501,1.55103037,6
16,0.00315720246922,0.0855693696958,36,0.56646501,1.55103037,6
17,0.00274431068813,0.0855693696958,36,0.56646501,1.55103037,6
18,0.00238119704859,0.0855693696958,36,0.56646501,1.55103037,6
19,0.00206412240217,0.0855693696958,36,0.56646501,1.55103037,6
20,0.00178860931263,0.0855693696958,36,0.56646501,1.55103037,6
21,0.00155000946369,0.0855693696958,36,0.56646501,1.55103037,6
22,0.00134382788008,0.0855693696958,36,0.56646501,1.55103037,6
23,0.001165894112,0.0855693696958,36,0.56646501,1.55103037,6
24,0.00101243924311,0.0855693696958,36,0.56646501,1.55103037,6
25,0.000880116624308,0.0855693696958,36,0.56646501,1.55103037,6
26,0.000765990415864,0.0855693696958,36,0.56646501,1.55103037,6
27,0.000667507011252,0.0855693696958,36,0.56646501,1.55103037,6
28,0.000582458597698,0.0855693696958,36,0.56646501,1.55103037,6
29,0.000508944385766,0.0855693696958,36,0.56646501,1.55103037,6
30,0.000445332682503,0.0855693696958,36,0.56646501,1.55103037,6
31,0.000390225508637,0.0855693696958,36,0.56646501,1.55103037,6
32,0.00034242655484,0.0855693696958,36,0.56646501,1.55103037,6
33,0.000300912729644,0.0855693696958,36,0.56646501,1.55103037,6
34,0.000264809239183,0.0855693696958,36,0.56646501,1.55103037,6
35,0.000233367970334,0.0855693696958,36,0.56646501,1.55103037,6
0,0.0,0.0820788031048,36,0.57346501,1.55103037,7
1,0.0,0.0820788031048,36,0.57346501,1.55103037,7
2,0.0,0.0820788031048,36,0.57346501,1.55103037,7
3,5.50490396751e-05,0.0820788031048,36,0.57346501,1.55103037,7
4,0.000958542876528,0.0820788031048,36,0.57346501,1.55103037,7
5,0.00256986956825,0.0820788031048,36,0.57346501,1.55103037,7
6,0.00403192368842,0.0820788031048,36,0.57346501,1.55103037,7
7,0.00501250878127,0.0820788031048,36,0.57346501,1.55103037,7
8,0.00551739838586,0.0820788031048,36,0.57346501,1.55103037,7
9,0.00565774216484,0.0820788031048,36,0.57346501,1.55103037,7
10,0.00555103682477,0.0820788031048,36,0.57346501,1.55103037,7
11,0.00529161916033,0.0820788031048,36,0.57346501,1.55103037,7
12,0.00494735461766,0.0820788031048,36,0.57346501,1.55103037,7
13,0.00456415914348,0.0820788031048,36,0.57346501,1.55103037,7
14,0.00417171538678,0.0820788031048,36,0.57346501,1.55103037,7
15,0.00378835904352,0.0820788031048,36,0.57346501,1.55103037,7
16,0.00342476026391,0.0820788031048,36,0.57346501,1.55103037,7
17,0.00308654023076,0.0820788031048,36,0.57346501,1.55103037,7
18,0.00277607262287,0.0820788031048,36,0.57346501,1.55103037,7
19,0.00249369936737,0.0820788031048,36,0.57346501,1.55103037,7
20,0.0022385391064,0.0820788031048,36,0.57346501,1.55103037,7
21,0.00200901772395,0.0820788031048,36,0.57346501,1.55103037,7
22,0.00180321143817,0.0820788031048,36,0.57346501,1.55103037,7
23,0.00161906457114,0.0820788031048,36,0.57346501,1.55103037,7
24,0.00145452414743,0.0820788031048,36,0.57346501,1.55103037,7
25,0.00130761973051,0.0820788031048,36,0.57346501,1.55103037,7
26,0.00117650755439,0.0820788031048,36,0.57346501,1.55103037,7
27,0.00105949168461,0.0820788031048,36,0.57346501,1.55103037,7
